	Becker, PSR I Tf. IX.2		b	PSR	10		Becker, PSR I 12b; Becker, PAF 14b	Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 96f. vermutet, dass P. Heid. Inv. Arab. 10a und P. Heid. Inv. Arab. 10b zum selben Schreiben gehören; dies wird von Grohmann, APEL III S. 23 bestritten. Becker, NPAF S. 257 verbindet die beiden Stücke mit Moritz, Arabic palaeography 105; dies wird von Grohmann, APEL III S. 23; Grohmann, Einführung S. 47 A.1; Grohmann, Papyruskunde S. 75 A. 1 bestritten.	X		11,5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		15.02.2000					Guterhaltenes kleines Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			3	Es handelt sich um eine Formel, vermutlich aus einem Brief des Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90	CD_A_002; CD_A_003	CD_A_002; CD_A_003	abgeschlossen		Becker, PSR I S. 100; Jahn, Briefwesen S. 163f.; Grohmann, APEL III S. 23; Dietrich, Drogenhandel S. 1 A. 2; Grohmann, Einführung S. 47 A.1; Grohmann, Papyruskunde S. 75 A. 1				Papyrus						neu		5b	Fragment eines Briefes			Arab. 10b Recto	10	Arab.	b		In diesem kleinen Text keine diakritischen Zeichen.	15. 10 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, NPAF 	Becker, NPAF  5	Recto			714	Arabisch	Publiziert					CD_A_002; CD_A_003					709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		c	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 98f. vermutet, dass P. Heid. Inv. Arab. 10c und P. Heid. Inv. Arab. 10d, eventuell auch P. Heid. Inv. Arab. 10e zusammengehören.	X		21			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. °ar–k als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. °ar–k als Statthalter und Finanzlandesdirektor)		28.02.2000					Sehr gut erhaltenes Fragment einer grossen Urkunde. Schriftrichtung senkrecht zur Faserrichtung. 			1904		Geschenk Schott	x			9,5	Fragment, wohl eines Briefes von Qurra b. Šarīk. Der Adressat möge [das Getreide] auf seinem Gebiet an den Getreidespeicher von Babylon [Fusṭāṭ] (hury Bāb Ilyūm) schicken.	709	714	96	8			VIII		VIII	1	90			abgeschlossen		Becker, PSR I S. 45; 91; Becker, PAF S. 92				Papyrus					594 b 1	neu		13a	Aufforderung, eine Getreidelieferung zu schicken			Arab. 10c Recto	10	Arab.	c		Eventuell ein diakritischer Punkt.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 13	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. °ar–k als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		d	PSR	10			Tintenspuren	Dokumentarisch	dokumentarisch						Becker, PSR I S. 98f. vermutet, dass P. Heid. Inv. Arab. 10c und P. Heid. Inv. Arab. 10d, eventuell auch P. Heid. Inv. Arab. 10e zusammengehören.	X		20,5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		28.02.2000					Fragment einer grossen Urkunde, wobei die mittlere Zeile zerstört ist. Schriftrichtung senkrecht zur Faserrichtung. 			1904		Geschenk Schott	x			9	Fragment, wohl eines Briefes von Qurra b. Šarīk. Es erscheinen die Soldzahlungen der Leute [des Heeres] (arzāq an-nās)	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 b 1	neu		13b	Urkunde			Arab. 10d Recto	10	Arab.	d		An zwei Orten diakritische Zeichen.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 13	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		e	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 98f. vermutet, dass P. Heid. Inv. Arab. 10c und P. Heid. Inv. Arab. 10d, eventuell auch P. Heid. Inv. Arab. 10e zusammengehören.	X		12,5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		28.02.2000					Schriftrichtung quer zur Faserrichtung. Fragment einer grossen Urkunde			1904		Geschenk Schott	x			2,3	Fragment, wohl eines Briefes von Qurra b. Šarīk. Es sind nur zwei Worte erhalten.	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 b 1	neu		13c	Urkunde			Arab. 10e Recto	10	Arab.	e		Ein diakritischer Punkt.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 13	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		x	PSR	10				Dokumentarisch	dokumentarisch						Nach Becker, PSR I S. 79; 100 ist P. Heid. Inv. Arab. 10 x (= Becker, PSR I 15) möglicherweise der Anfang dieses Stückes.gehört  und P. Heid. Inv. Arab. 11 vielleicht zusammen	X		12			709	714	709	709	 709 - 714 (Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		28.02.2000					Schriftrichtung quer zur Faserrichtung. Beim Übergang von Recto zur Adresse auf Verso hat der Schreiber das Stück in der Querrichtung gedreht, so daß der Anfang von Recto dem Anfang von Verso entspricht.			1904		Geschenk Schott	x			7,5	Anfang eines Briefes von Qurra b. Šarīk an Basīl, Vorsteher von Aphrodito (ṣāḥib Ašqawh). Auf Verso Spuren einer Adresse und eines griechischen Registervermerks.	709	714	96	8			VIII		VIII	1	90	CD_A_003; CD_A_005	CD_A_003; CD_A_005	abgeschlossen		Becker, PSR I S. 24f.; 79; 114				Papyrus					594 c 2, 595 a 1	neu		15	Anfang eines Briefes			Arab. 10x Recto u. Verso	10	Arab.	x		Keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 15	Recto u. Verso			714	Arabisch, Griechisch	Publiziert					CD_A_003; CD_A_005					709	714	Vorhanden			17.12.2009		(Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		k	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Das Fragment ist aus zwei Teilen zusammengesetzt	X		7,5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		28.02.2000					Gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			5,3	Fragment eines Briefes, wohl von Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90	CD_A_002	CD_A_002	abgeschlossen						Papyrus					594 c 1	neu		19				Arab. 10k Recto	10	Arab.	k		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 19	Recto			714	Arabisch	Publiziert					CD_A_002					709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		f	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Das Fragment ist aus drei Stücken zusammengesetzt. Becker, PSR I S. 102 vermutet, dass P. Heid. Inv. Arab. 17, 10f, 10g, 10h und eventuell 10i zusammengehören.	X		7,5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			4,7	Fragment eines Briefes, wohl von Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594  b 2	neu		18 (A.)				Arab. 10f Recto	10	Arab.	f		Ein diakritischer Punkt.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 18	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		g	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 102 vermutet, dass P. Heid. Inv. Arab. 17, 10f, 10g, 10h und eventuell 10i zusammengehören.	X		7,8			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			4,5	Fragment eines Briefes, wohl von Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594  b 2	neu		18 (A.)				Arab. 10g Recto	10	Arab.	g		Diakritische Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 18	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		h	PSR	10			Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 102 vermutet, dass P. Heid. Inv. Arab. 17, 10f, 10g, 10h und eventuell 10i zusammengehören.	X		7,8			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			2,8	Fragment eines Briefes, wohl von Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594  b 2	neu		18 (A.)				Arab. 10h Recto	10	Arab.	h		Diakritische Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I	Becker, PSR I 18	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
			i	PSR	10		Becker, PSR I S. 102	Verso frei	Dokumentarisch	dokumentarisch						Becker, PSR I S. 102 vermutet, dass P. Heid. Inv. Arab. 17, 10f, 10g, 10h und eventuell 10i zusammengehören, oder dass P. Heid. Inv. Arab. 10i zu P. Heid. Inv. Arab. 8 gehört.	X		6,3			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Kleines, gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			2,3	Fragment eines Briefes, wohl von Qurra b. Šarīk. Es erscheint ein Händler (tāǧir).	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594  b 2	neu						Arab. 10i Recto	10	Arab.	i		Diakritische Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg				 	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		l	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,8	Fragment wohl eines Briefes von Qurra b. Šarīk.	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 c 1	neu		20				Arab. 10l Recto	10	Arab.	l		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		m	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes kleines Fragment. Recto ist die Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			4,2	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 c 1	neu		20				Arab. 10m Recto	10	Arab.	m		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		n	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		4			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes kleines Fragment; gegenüber der Aufnahme Becker, PSR I Tf. IX.2 fehlt heute ein Eckchen. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,4	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 c 1	neu		20				Arab. 10n Recto	10	Arab.	n		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		o	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		5			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes kleines Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,5	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 c 1	neu		20				Arab. 10o Recto	10	Arab.	o		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		p	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		5,3			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			2,5	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus					594 c 1	neu		20				Arab. 10p Recto	10	Arab.	p		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		q	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		4,9			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes kleines Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			2,5	Fragment, wohl eines Briefes von Qurra b. Šarīk. Es erscheint der Monat ša‘bān (šahr ša[‘bān]).	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10q Recto	10	Arab.	q		Diakritische Zeichen.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		r	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		5,2			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes kleines Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,8	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10r Recto	10	Arab.	r		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		s	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		4,7			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Gut erhaltenes, aus zwei Stücken zusammengesetztes kleines Fragment. Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			2,2	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10s Recto	10	Arab.	s		Ein diakritischer Punkt.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		t	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		7,4			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10t Recto	10	Arab.	t		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		u	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		2			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			0,6	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10u Recto	10	Arab.	u		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		v	PSR	10			Tintenspuren	Dokumentarisch	dokumentarisch							X		3			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,7	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10v Recto	10	Arab.	v		Eventuell ein diakritischer Punkt.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
	Becker, PSR I Tf. IX.2		w	PSR	10			Verso frei	Dokumentarisch	dokumentarisch							X		2.3			709	714	709	709	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)	 709 - 714 (vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)		07.03.2000					Schriftrichtung quer zur Faserrichtung.			1904		Geschenk Schott	x			1,4	Fragment, wohl eines Briefes von Qurra b. Šarīk. 	709	714	96	8			VIII		VIII	1	90			abgeschlossen						Papyrus		˝a‘b$n			594 c 1	neu		20				Arab. 10w Recto	10	Arab.	w		Auf diesem kleinen Fragment keine diakritischen Punkte.	15. 10. 1975 Dr. Bakhit, Amman1. 8. 1980 Prof. Khoury, Heidelberg			Becker, PSR I 	Becker, PSR I  20	Recto			714	Arabisch	Publiziert										709	714	Vorhanden			17.12.2009		(vermutlich aus der Zeit von Qurra b. Šarīk als Statthalter und Finanzlandesdirektor)
